span,V2ax_re,V2tang_re,T2_re,P2_re,rho2_re,s2_re,Y_tot_rotor_re
0.6366366366366366,416.17804693445714,0.0,1435.68113755935,17.54009154469506,4.255637590346743,1.2070105956682053,0.07170902875449517
0.6376376376376376,416.1777034517289,0.0,1435.7586829093773,17.539857283345885,4.255350909062803,1.2070841644893107,0.07179605345970586
0.6386386386386387,416.177359385773,0.0,1435.8363991261074,17.539616603460864,4.255062195266491,1.2071579882960086,0.07188456673266251
0.6396396396396397,416.1770147394634,0.0,1435.9142882852507,17.53936942920369,4.254771424843652,1.207232070175753,0.07197458988488152
0.6406406406406406,416.1766695156917,0.0,1435.992352484645,17.539115684332657,4.254478573524629,1.2073064132422613,0.07206614447355916
0.6416416416416416,416.17632371736727,0.0,1436.0705938443396,17.538855292210172,4.254183616886434,1.2073810206354307,0.07215925230314185
0.6426426426426426,416.1759773474173,0.0,1436.1490145066796,17.53858817581268,4.253886530355038,1.2074558955212493,0.07225393542688485
0.6436436436436437,416.1756304087867,0.0,1436.2276166363802,17.53831425774069,4.253587289207704,1.207531041091697,0.07235021614839851
0.6446446446446447,416.1752829044381,0.0,1436.3064024206024,17.538033460229197,4.253285868575423,1.20760646056464,0.07244811702318073
0.6456456456456456,416.17493483735205,0.0,1436.3853740690226,17.53774570515823,4.2529822434453886,1.207682157183717,0.07254766086013471
0.6466466466466466,416.17458621052674,0.0,1436.464533813902,17.53745091406387,4.252676388663595,1.2077581342182213,0.0726488707230708
0.6476476476476476,416.17423702697795,0.0,1436.543883910151,17.53714900814942,4.252368278937485,1.2078343949629713,0.07275176993219075
0.6486486486486487,416.1738872897395,0.0,1436.6234266353858,17.53683990829687,4.2520578888386895,1.2079109427381733,0.07285638206555385
0.6496496496496497,416.17353700186294,0.0,1436.703164289989,17.536523535078683,4.251745192805843,1.207987780889279,0.07296273096052305
0.6506506506506506,416.17318616641734,0.0,1436.7830991971591,17.536199808769673,4.251430165147446,1.208064912786832,0.07307084071518986
0.6516516516516516,416.1728347864898,0.0,1436.863233702958,17.53586864935956,4.251112780044899,1.2081423418263055,0.07318073568977682
0.6526526526526526,416.17248286518503,0.0,1436.9435701763557,17.535529976565446,4.250793011555536,1.2082200714279345,0.0732924405080157
0.6536536536536537,416.1721304056255,0.0,1437.0241110092668,17.535183709844652,4.250470833615758,1.2082981050365353,0.07340598005850044
0.6546546546546547,416.1717774109516,0.0,1437.1048586165869,17.53482976840791,4.2501462200442575,1.2083764461213184,0.07352137949601274
0.6556556556556556,416.17142388432126,0.0,1437.1858154362183,17.534468071232972,4.249819144545385,1.2084550981756907,0.0736386642428192
0.6566566566566566,416.1710698289102,0.0,1437.266983929095,17.53409853707809,4.249489580712475,1.20853406471705,0.07375785998993808
0.6576576576576576,416.1707152479121,0.0,1437.3483665792005,17.533721084496346,4.249157502031401,1.2086133492865665,0.07387899269837407
0.6586586586586587,416.1703601445382,0.0,1437.429965893579,17.533335631849692,4.248822881884091,1.2086929554489596,0.07400208860031927
0.6596596596596597,416.1700045220175,0.0,1437.5117844023437,17.53294209732386,4.248485693552253,1.2087728867922587,0.07412717420031883
0.6606606606606606,416.1696483835969,0.0,1437.5938246586725,17.532540398942984,4.24814591022107,1.208853146927558,0.07425427627639913
0.6616616616616616,416.16929173254096,0.0,1437.6760892388093,17.53213045458493,4.247803504983055,1.208933739488761,0.07438342188115668
0.6626626626626626,416.168934572132,0.0,1437.7585807420437,17.531712181996934,4.247458450842037,1.2090146681323088,0.07451463834280603
0.6636636636636637,416.1685769056701,0.0,1437.8413017906964,17.531285498811094,4.2471107207171075,1.2090959365369058,0.07464795326618429
0.6646646646646647,416.1682187364731,0.0,1437.9242550300894,17.530850322560656,4.2467602874467865,1.2091775484032263,0.07478339453371051
0.6656656656656657,416.1678600678767,0.0,1438.007443128517,17.53040657069625,4.2464071237931975,1.2092595074536168,0.07492099030629787
0.6666666666666666,416.1675009032342,0.0,1438.0908687771991,17.529954160602678,4.246051202446407,1.2093418174317805,0.07506076902421616
0.6676676676676676,416.1671412459168,0.0,1438.1745346902346,17.529493009615837,4.245692496028809,1.2094244821024536,0.07520275940790272
0.6686686686686687,416.1667810993133,0.0,1438.2584436045463,17.529023035039845,4.245330977099582,1.2095075052510704,0.07534699045871934
0.6696696696696697,416.1664204668304,0.0,1438.342598279811,17.5285441541646,4.244966618159293,1.2095908906834125,0.07549349145965285
0.6706706706706707,416.1660593518925,0.0,1438.4270014983906,17.52805628428384,4.244599391654622,1.209674642225249,0.07564229197595712
0.6716716716716716,416.1656977579418,0.0,1438.5116560652452,17.527559342712827,4.244229269983044,1.2097587637219613,0.07579342185573383
0.6726726726726726,416.1653356884381,0.0,1438.5965648078447,17.527053246807107,4.243856225497785,1.209843259038159,0.07594691123044968
0.6736736736736737,416.1649731468592,0.0,1438.6817305760649,17.52653791398107,4.243480230512766,1.209928132057277,0.07610279051538735
0.6746746746746747,416.16461013670056,0.0,1438.7671562420796,17.52601326172682,4.243101257307638,1.210013386681164,0.07626109041002775
0.6756756756756757,416.1642466614753,0.0,1438.852844700236,17.525479207633555,4.2427192781329905,1.2100990268296548,0.07642184189836075
0.6766766766766766,416.1638827247145,0.0,1438.9387988669266,17.524935669407053,4.242334265215593,1.210185056440129,0.07658507624912168
0.6776776776776777,416.1635183299667,0.0,1439.0250216804486,17.524382564889482,4.241946190763758,1.2102714794670593,0.07675082501595092
0.6786786786786787,416.1631534807985,0.0,1439.111516100846,17.52381981207945,4.241555026972799,1.210358299881536,0.07691912003747342
0.6796796796796797,416.16278818079417,0.0,1439.198285109753,17.523247329152493,4.24116074603061,1.2104455216707901,0.07708999343729583
0.6806806806806807,416.16242243355555,0.0,1439.285331710215,17.522665034481513,4.24076332012328,1.21053314883769,0.07726347762391755
0.6816816816816816,416.1620562427026,0.0,1439.3726589265002,17.522072846657878,4.2403627214409045,1.2106211854002282,0.07743960529055319
0.6826826826826827,416.16168961187265,0.0,1439.460269803906,17.521470684512533,4.2399589221834155,1.2107096353909945,0.07761840941486318
0.6836836836836837,416.16132254472114,0.0,1439.5481674085427,17.52085846713732,4.239551894566524,1.2107985028566288,0.07779992325858937
0.6846846846846847,416.16095504492097,0.0,1439.6363548271113,17.52023611390698,4.239141610827842,1.210887791857262,0.0779841803670925
0.6856856856856857,416.160587116163,0.0,1439.724835166666,17.519603544500743,4.238728043232961,1.210977506465938,0.07817121456878812
