span,V1ax_re,V1tang_re,T1_re,P1_re,rho1_re,s1_re,Y_tot_stator_re
0.8698698698698699,332.8078951880158,620.2004751928126,1508.1453781819537,22.506080472192846,5.198133573063311,1.199018266610114,0.08941761251147723
0.8708708708708709,332.8077941500883,620.2187470789936,1508.1366269533985,22.501856221535423,5.197188073301031,1.1990646637882103,0.08981693763929494
0.8718718718718719,332.80769351911266,620.2370609211073,1508.127855206071,22.497635808359597,5.196243519600178,1.199111004505658,0.09021580094033307
0.8728728728728729,332.8075932998743,620.2554166845272,1508.1190629535872,22.49341962603908,5.195300002749237,1.199157283729403,0.09061415845550364
0.8738738738738738,332.8074934971708,620.2738143346645,1508.1102502095398,22.48920806936328,5.194357613865994,1.199203496404543,0.09101196601494893
0.8748748748748749,332.807394115812,620.2922538369687,1508.1014169874975,22.485001534467074,5.193416444381334,1.1992496374552148,0.09140917924572503
0.8758758758758759,332.80729516062,620.3107351569273,1508.092563301006,22.480800418760275,5.1924765860229725,1.1992957017854866,0.09180575357958667
0.8768768768768769,332.80719663642924,620.3292582600656,1508.083689163587,22.476605120856252,5.1915381307989925,1.1993416842802613,0.09220164426087313
0.8778778778778779,332.80709854808646,620.3478231119468,1508.0747945887392,22.472416040500026,5.190601170981247,1.1993875798061908,0.09259680635449238
0.8788788788788788,332.80700090045053,620.3664296781719,1508.0658795899376,22.468233578495806,5.189665799088655,1.1994333832125992,0.09299119475400217
0.8798798798798799,332.8069036983929,620.3850779243801,1508.0569441806338,22.464058136633913,5.188732107870333,1.199479089332414,0.09338476418978592
0.8808808808808809,332.806806946797,620.4037678162473,1508.0479883742564,22.459890117617277,5.187800190288637,1.1995246929831083,0.09377746923732158
0.8818818818818819,332.80671065055867,620.4224993194886,1508.0390121842104,22.45572992498712,5.186870139502016,1.1995701889676498,0.09416926432554185
0.8828828828828829,332.806614814586,620.4412723998553,1508.0300156238773,22.45157796304851,5.185942048847839,1.1996155720754598,0.09456010374528279
0.8838838838838838,332.80651944379946,620.460087023137,1508.020998706616,22.447434636795183,5.18501601182504,1.1996608370833797,0.09494994165782006
0.8848848848848849,332.80642454313164,620.4789431551608,1508.0119614457615,22.443300351833987,5.184092122076685,1.1997059787566455,0.09533873210348962
0.8858858858858859,332.8063301175276,620.4978407617909,1508.0029038546263,22.439175514308822,5.183170473372424,1.1997509918498714,0.09572642901039113
0.8868868868868869,332.8062361719444,620.5167798089294,1507.9938259464989,22.43506053082423,5.182251159590856,1.1997958711080376,0.09611298620317224
0.8878878878878879,332.80614271135175,620.5357602625155,1507.9847277346453,22.43095580836853,5.181334274701777,1.1998406112674898,0.09649835741189086
0.8888888888888888,332.8060497407313,620.5547820885256,1507.9756092323084,22.426861754236626,5.180419912748387,1.1998852070569417,0.0968824962809535
0.8898898898898899,332.8059572650772,620.5738452529738,1507.966470452708,22.422778775952413,5.1795081678293595,1.199929653198487,0.09726535637812767
0.8908908908908909,332.80586528939585,620.5929497219108,1507.9573114090406,22.41870728119076,5.178599134080851,1.199973944408617,0.09764689120362519
0.8918918918918919,332.8057738187058,620.612095461425,1507.94813211448,22.41464767769939,5.1776929056584535,1.2000180753992427,0.09802705419925489
0.8928928928928929,332.805682858038,620.6312824376416,1507.9389325821771,22.41060037322031,5.1767895767190675,1.2000620408787257,0.09840579875764188
0.8938938938938938,332.80559241243566,620.6505106167231,1507.9297128252595,22.40656577541087,5.175889241402681,1.200105835552913,0.09878307823151061
0.8948948948948949,332.80550248695425,620.6697799648689,1507.920472856832,22.402544291764816,5.1749919938141336,1.2001494541261775,0.09915884594302998
0.8958958958958959,332.8054130866616,620.689090448315,1507.9112126899772,22.39853632953298,5.174097928004819,1.2001928913024629,0.09953305519321709
0.8968968968968969,332.80532421663764,620.7084420333351,1507.9019323377543,22.394542295643728,5.173207137954309,1.2002361417863348,0.09990565927139805
0.8978978978978979,332.8052358819749,620.7278346862392,1507.8926318131994,22.390562596623198,5.172319717551944,1.2002792002840355,0.10027661146472219
0.8988988988988988,332.80514808777775,620.747268373374,1507.8833111293263,22.38659763851551,5.171435760578409,1.2003220615045425,0.10064586506772788
0.8998998998998999,332.80506083916316,620.7667430611236,1507.8739702991263,22.382647826802746,5.170555360687256,1.2003647201606316,0.10101337339195682
0.9009009009009009,332.8049741412604,620.7862587159078,1507.8646093355674,22.378713566324762,5.1696786113863915,1.2004071709699442,0.10137908977561413
0.9019019019019019,332.80488799921085,620.8058153041841,1507.8552282515957,22.374795261199022,5.168805606019554,1.2004494086560555,0.10174296759327206
0.9029029029029029,332.8048024181682,620.8254127924462,1507.8458270601334,22.370893314740087,5.1679364377477395,1.20049142794955,0.1021049602656135
0.9039039039039038,332.80471740329847,620.8450511472238,1507.8364057740819,22.36700812937956,5.167071199530699,1.200533223589094,0.10246502126921353
0.9049049049049049,332.80463295978006,620.8647303350843,1507.826964406318,22.36314010658531,5.166209984108291,1.2005747903225161,0.10282310414635579
0.9059059059059059,332.8045490928035,620.8844503226304,1507.817502969698,22.359289646781377,5.165352883981979,1.2006161229078864,0.10317916251488032
0.9069069069069069,332.80446580757155,620.9042110765018,1507.8080214770541,22.355457149267316,5.164499991396207,1.200657216114598,0.10353315007806138
0.9079079079079079,332.80438310929947,620.9240125633747,1507.7985199411967,22.351643012137878,5.163651398319847,1.2006980647244518,0.10388502063451044
0.9089089089089089,332.8043010032146,620.9438547499612,1507.7889983749137,22.347847632202757,5.16280719642766,1.2007386635327393,0.10423472808810327
0.9099099099099099,332.8042194945568,620.9637376030098,1507.7794567909705,22.34407140490627,5.161967477081744,1.20077900734933,0.104582226457927
0.9109109109109109,332.80413858857776,620.9836610893052,1507.7698952021105,22.34031472424725,5.161132331313029,1.2008190909997563,0.10492746988824442
0.9119119119119119,332.80405829054206,621.0036251756683,1507.7603136210541,22.336577982698863,5.160301849802752,1.2008589093263,0.10527041265847306
0.9129129129129129,332.80397860572606,621.0236298289564,1507.7507120605,22.332861571128937,5.159476122864058,1.2008984571890793,0.10561100919317543
0.9139139139139139,332.8038995394186,621.0436750160623,1507.7410905331242,22.32916587872001,5.158655240423519,1.2009377294671337,0.1059492140720576
0.914914914914915,332.80382109692084,621.0637607039149,1507.7314490515807,22.325491292889975,5.157839292002805,1.2009767210595106,0.10628498203997325
0.9159159159159159,332.80374328354617,621.0838868594799,1507.721787628501,22.321838199212557,5.157028366700312,1.2010154268863482,0.10661826801692983
0.9169169169169169,332.8036661046202,621.1040534497577,1507.712106276495,22.318206981338424,5.156222553172928,1.2010538418899595,0.10694902710809426
0.9179179179179179,332.8035895654809,621.1242604417854,1507.7024050081493,22.314598020916034,5.155421939617749,1.201091961035913,0.1072772146137943
