span,V1tang_re,V1ax_re,T1t_re,T1_re,P1_re,rho1_re,secondary_loss,distributed_Y_other_stator
0.15815815815815815,620.4211035143222,332.0411836014055,1700.0,1508.236784443763,23.350409598335,5.392817826072514,0.5754598631912963,0.0190104941599517
0.15915915915915915,620.3977543602937,332.0411836014055,1700.0,1508.2480042995458,23.35119080635082,5.39295812891645,0.5716228113754477,0.0190104941599517
0.16016016016016016,620.3744858461016,332.0411836014055,1700.0,1508.2591849857836,23.351969307315876,5.393097944543124,0.5677928099370356,0.0190104941599517
0.16116116116116116,620.3512978890096,332.0411836014055,1700.0,1508.2703265465898,23.352745104090083,5.393237273477013,0.5639701916211162,0.0190104941599517
0.16216216216216217,620.328190406395,332.0411836014055,1700.0,1508.281429026002,23.353518199529166,5.393376116241787,0.5601552853345233,0.0190104941599517
0.16316316316316315,620.3051633157479,332.0411836014055,1700.0,1508.292492467982,23.354288596484622,5.39351447336031,0.5563484161102545,0.0190104941599517
0.16416416416416416,620.282216534671,332.0411836014055,1700.0,1508.3035169164173,23.35505629780382,5.393652345354641,0.5525499050731341,0.0190104941599517
0.16516516516516516,620.2593499808795,332.0411836014055,1700.0,1508.3145024151204,23.35582130632992,5.393789732746039,0.5487600694067554,0.0190104941599517
0.16616616616616617,620.2365635722015,332.0411836014055,1700.0,1508.3254490078284,23.356583624901894,5.393926636054951,0.5449792223216988,0.0190104941599517
0.16716716716716717,620.2138572265769,332.0411836014055,1700.0,1508.3363567382044,23.3573432563546,5.3940630558010385,0.5412076730250289,0.0190104941599517
0.16816816816816815,620.1912308620574,332.0411836014055,1700.0,1508.3472256498367,23.358100203518728,5.394198992503158,0.5374457266910647,0.0190104941599517
0.16916916916916916,620.1686843968068,332.0411836014055,1700.0,1508.3580557862394,23.35885446922079,5.394334446679364,0.5336936844334245,0.0190104941599517
0.17017017017017017,620.1462177491007,332.0411836014055,1700.0,1508.3688471908526,23.3596060562832,5.394469418846922,0.5299518432783418,0.0190104941599517
0.17117117117117117,620.1238308373256,332.0411836014055,1700.0,1508.3795999070421,23.360354967524206,5.3946039095223,0.5262204961392503,0.0190104941599517
0.17217217217217218,620.1015235799794,332.0411836014055,1700.0,1508.3903139780998,23.361101205757954,5.394737919221176,0.5224999317926325,0.0190104941599517
0.17317317317317318,620.0792958956714,332.0411836014055,1700.0,1508.400989447244,23.36184477379445,5.394871448458431,0.5187904348551334,0.0190104941599517
0.17417417417417416,620.0571477031212,332.0411836014055,1700.0,1508.4116263576195,23.362585674439597,5.395004497748158,0.5150922857619281,0.0190104941599517
0.17517517517517517,620.0350789211595,332.0411836014055,1700.0,1508.422224752298,23.363323910495247,5.395137067603674,0.5114057607463467,0.0190104941599517
0.17617617617617617,620.0130894687273,332.0411836014055,1700.0,1508.432784674277,23.36405948475904,5.3952691585374835,0.5077311318207461,0.0190104941599517
0.17717717717717718,619.9911792648759,332.0411836014055,1700.0,1508.4433061664818,23.364792400024648,5.395400771061334,0.5040686667586253,0.0190104941599517
0.1781781781781782,619.9693482287664,332.0411836014055,1700.0,1508.4537892717644,23.365522659081595,5.395531905686168,0.5004186290779792,0.0190104941599517
0.17917917917917917,619.9475962796704,332.0411836014055,1700.0,1508.464234032904,23.366250264715344,5.3956625629221575,0.49678127802588523,0.0190104941599517
0.18018018018018017,619.9259233369688,332.0411836014055,1700.0,1508.4746404926068,23.36697521970727,5.395792743278682,0.49315686856431407,0.0190104941599517
0.18118118118118118,619.9043293201522,332.0411836014055,1700.0,1508.4850086935073,23.367697526834746,5.395922447264356,0.4895456513571603,0.0190104941599517
0.18218218218218218,619.8828141488206,332.0411836014055,1700.0,1508.4953386781667,23.368417188871028,5.396051675387003,0.4859478727584854,0.0190104941599517
0.1831831831831832,619.8613777426827,332.0411836014055,1700.0,1508.5056304890745,23.369134208585336,5.396180428153672,0.48236377480196346,0.0190104941599517
0.1841841841841842,619.8400200215572,332.0411836014055,1700.0,1508.5158841686482,23.36984858874291,5.396308706070647,0.47879359519152587,0.0190104941599517
0.18518518518518517,619.8187409053703,332.0411836014055,1700.0,1508.5260997592331,23.3705603321049,5.396436509643424,0.47523756729319167,0.0190104941599517
0.18618618618618618,619.7975403141577,332.0411836014055,1700.0,1508.536277303103,23.371269441428435,5.396563839376737,0.47169592012808004,0.0190104941599517
0.1871871871871872,619.7764181680632,332.0411836014055,1700.0,1508.5464168424594,23.371975919466635,5.396690695774537,0.4681688783665925,0.0190104941599517
0.1881881881881882,619.7553743873392,332.0411836014055,1700.0,1508.5565184194331,23.37267976896861,5.396817079340019,0.46465666232375713,0.0190104941599517
0.1891891891891892,619.7344088923456,332.0411836014055,1700.0,1508.5665820760833,23.373380992679483,5.396942990575603,0.46115948795572503,0.0190104941599517
0.19019019019019018,619.7135216035506,332.0411836014055,1700.0,1508.5766078543977,23.374079593340362,5.397068429982943,0.45767756685740935,0.0190104941599517
0.19119119119119118,619.6927124415299,332.0411836014055,1700.0,1508.5865957962933,23.374775573688357,5.397193398062925,0.4542111062612556,0.0190104941599517
0.1921921921921922,619.6719813269669,332.0411836014055,1700.0,1508.596545943616,23.375468936456606,5.3973178953156715,0.45076030903713526,0.0190104941599517
0.1931931931931932,619.651328180652,332.0411836014055,1700.0,1508.6064583381412,23.376159684374283,5.397441922240549,0.447325373693349,0.0190104941599517
0.1941941941941942,619.630752923483,332.0411836014055,1700.0,1508.6163330215734,23.37684782016659,5.3975654793361585,0.4439064943787301,0.0190104941599517
